transaction_amount,attempt_number,prior_failed_attempt_count,prior_temporary_failure_count,has_failure_reason,currency__INR,currency__USD,currency__AED,payment_method_attempted__UPI,payment_method_attempted__CARD,payment_method_attempted__NET_BANKING,failure_category__TEMPORARY_FAILURE,failure_category__PAYMENT_METHOD_FAILURE,failure_category__CUSTOMER_ACTION_REQUIRED,failure_category__UNKNOWN_FAILURE,candidate_action_type__RETRY,candidate_action_type__ALTERNATE_METHOD,candidate_action_type__CUSTOMER_ACTION,candidate_action_type__ESCALATE,recovery_success
640,5,2,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
780,5,2,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2240,2,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
610,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
600,3,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
630,3,2,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
25220,2,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
3230,2,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
770,3,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
37300,4,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
650,4,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1230,2,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
880,5,4,2,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
19160,3,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1000,2,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
28650,5,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
15390,2,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
27390,4,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
30920,5,2,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
740,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
19440,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
15830,5,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
860,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1120,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
810,4,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
2440,4,3,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
600,2,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
4000,5,4,2,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1160,4,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
720,3,2,2,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
760,3,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1310,4,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
30630,2,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
19390,2,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
17890,3,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
5910,3,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
830,3,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1110,5,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
8190,3,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
620,3,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
13750,3,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
3950,3,2,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
780,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
840,5,4,3,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
610,2,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
20070,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
20640,3,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2060,4,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
610,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1
1350,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1570,3,2,2,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2330,3,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
12460,4,3,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2250,2,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
2690,4,2,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
1060,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
10510,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
630,4,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
16510,5,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1320,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
770,2,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
1310,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
5700,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2920,3,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1
1610,4,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
3330,4,2,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
1470,4,2,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
3250,2,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
3220,2,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
10080,2,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
2790,3,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
600,4,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
6750,2,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
740,4,3,2,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
24530,5,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
9900,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
810,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
750,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
3820,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
13770,4,3,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
730,3,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
640,5,4,3,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
5050,3,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
850,4,3,2,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
16280,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
18510,2,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
18080,4,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
14980,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1
850,4,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1360,5,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1730,2,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1970,2,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
710,4,2,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
870,3,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
760,4,2,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
680,4,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
590,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
5870,2,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
3110,2,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
710,3,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
980,3,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
1210,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
6730,2,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
24950,3,2,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
32680,5,2,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
650,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
39080,5,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
3000,4,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
4560,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
890,3,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1160,3,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
29910,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3950,4,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1680,3,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
3610,4,3,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
4010,3,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
11990,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
870,4,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1240,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
3800,4,2,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
21110,5,4,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1100,5,4,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
35910,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
13130,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
11700,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
680,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
660,3,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
3390,4,3,2,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
760,5,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
870,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
4790,5,4,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2070,2,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
10680,5,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
900,4,3,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
4420,5,2,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
9320,5,2,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
4730,4,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
3430,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
36670,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
13520,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
730,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
13380,3,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
940,4,2,2,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2290,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2360,4,2,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12470,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
940,4,3,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
650,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
590,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
17720,3,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
30110,5,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
36420,5,3,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
7130,4,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
730,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
26570,3,2,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
2150,2,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
650,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
13800,5,4,2,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1570,3,2,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
1740,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
22810,2,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
7860,2,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1
2140,4,3,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
740,2,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1250,4,2,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
750,4,2,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1250,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
17800,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
15030,4,2,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
17810,5,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1450,4,2,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
5450,5,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
8700,2,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
850,2,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
1980,5,2,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1640,4,2,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1790,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
730,5,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
24080,5,2,2,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
28560,5,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2050,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
5750,3,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3680,4,2,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
28980,3,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
750,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
4880,5,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
780,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
24910,3,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
820,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
6280,3,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
670,5,4,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
1230,3,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
27340,4,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1240,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
14620,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
910,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
820,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
730,3,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
9150,4,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
23300,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
6350,2,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
2200,5,4,3,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1350,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
4360,5,2,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1
2450,5,4,2,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
8740,4,3,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1770,4,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6440,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
1700,4,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
33810,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
620,5,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
12990,4,2,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
3960,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
35420,3,2,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
3770,3,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
12890,4,3,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
3970,2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
9280,5,4,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
840,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1170,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2210,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
20330,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
690,2,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
900,5,4,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
980,4,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
38410,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2750,2,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
670,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
39720,3,2,2,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1340,4,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
1980,4,2,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
16980,5,2,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2190,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
590,2,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
600,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1860,4,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1490,4,3,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
3600,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
7010,4,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
740,2,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
900,4,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1750,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
2320,2,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2100,5,4,3,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
3540,5,4,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
590,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
15380,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
3620,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
7480,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
780,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
28340,3,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
930,2,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
18850,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
780,5,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
5100,3,2,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
16310,3,2,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
930,4,3,2,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
810,2,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2150,2,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
31360,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
3610,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2500,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
6530,4,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
690,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
30310,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
600,4,3,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
31280,5,4,3,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
730,3,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
3190,5,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
10320,5,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
750,4,3,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
13940,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
640,5,3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
950,3,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
10570,5,4,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1380,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
15430,5,2,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
15210,2,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
9270,2,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
6710,4,3,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
40560,3,2,2,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
810,4,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1030,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1
3960,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
620,4,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
830,3,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
17540,4,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
11660,5,4,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
730,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1060,3,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
36900,3,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
680,2,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
2800,2,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
1870,5,3,2,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
10560,5,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
4080,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
5280,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
16840,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
2730,5,4,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
8830,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1250,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
700,5,4,3,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
14790,5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
750,5,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1730,5,4,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
23170,2,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
20020,4,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
6130,5,2,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1260,2,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
4220,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
660,4,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5080,3,2,2,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
5450,4,3,2,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
2340,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1680,3,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3880,2,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1480,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
990,3,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
760,4,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
600,2,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
950,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
600,5,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
16140,4,3,3,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1080,4,3,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
9880,3,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1740,2,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1
6040,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
1200,5,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
950,5,3,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
37460,4,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
26170,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
4280,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
3970,4,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
2100,4,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
6750,3,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1490,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
6370,4,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
