transaction_amount,attempt_number,prior_failed_attempt_count,prior_temporary_failure_count,has_failure_reason,currency__INR,currency__USD,currency__AED,payment_method_attempted__UPI,payment_method_attempted__CARD,payment_method_attempted__NET_BANKING,failure_category__TEMPORARY_FAILURE,failure_category__PAYMENT_METHOD_FAILURE,failure_category__CUSTOMER_ACTION_REQUIRED,failure_category__UNKNOWN_FAILURE,candidate_action_type__RETRY,candidate_action_type__ALTERNATE_METHOD,candidate_action_type__CUSTOMER_ACTION,candidate_action_type__ESCALATE
35790,2,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
4170,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
730,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1
670,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1840,2,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1830,2,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
21800,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
12940,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
34290,4,2,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
6010,4,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
740,3,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
870,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1430,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
10670,2,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
5890,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1330,3,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
1520,2,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
10840,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
12330,5,3,3,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
1550,5,4,4,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
600,4,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1
3140,2,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
4450,5,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
580,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
4450,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
12790,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
6710,3,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
13290,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
25270,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
22200,5,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
7220,4,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
690,5,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
14580,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
19830,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1170,3,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1
1290,3,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
2170,4,3,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
650,5,4,2,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
590,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
980,2,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1970,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
3370,3,2,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
2920,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
4920,2,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
950,3,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
710,4,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
610,3,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
18120,4,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1
1150,3,2,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2430,4,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
5450,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
600,3,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
25780,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
13040,4,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1650,4,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
5280,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1250,5,4,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
22430,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0
14830,5,3,2,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1500,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
34270,5,3,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3510,4,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
23350,3,2,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
38000,4,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
690,3,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2870,4,3,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1390,3,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0
26040,4,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1
19260,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
8860,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
14370,2,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0
31250,2,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2220,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
750,5,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
2810,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
970,4,2,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0
38720,4,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
2810,2,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
620,5,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1230,5,4,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
23280,4,3,2,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
970,3,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1210,3,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
23700,3,2,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
790,5,3,2,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
4120,4,3,3,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
1350,3,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1
7180,4,3,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
600,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1350,3,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1
4930,2,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
4470,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
7130,3,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
19590,4,3,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1
630,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
13750,4,3,2,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1310,4,3,3,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
3000,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1030,3,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1360,2,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
14540,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
4150,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1180,5,2,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1570,4,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
640,3,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
4120,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
770,3,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
870,4,3,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
740,3,2,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
6980,5,3,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2020,4,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0
1620,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1010,3,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1120,5,4,2,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
750,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
10840,5,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
3270,3,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
2240,2,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0
1250,2,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
960,4,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
680,4,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
730,4,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
32700,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1660,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1650,2,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
810,3,2,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
10390,4,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1640,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
610,5,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0
21150,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
3960,5,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
2930,3,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
810,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
19130,2,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
1590,2,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
580,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
1780,5,2,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
8270,4,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
680,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
8180,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2560,3,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
4670,5,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
770,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1300,2,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
740,5,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
28210,2,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
19480,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
9070,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
600,4,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
13080,5,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
39470,4,3,2,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
20290,4,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
700,2,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1110,2,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1050,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
850,3,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
1000,5,4,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
20220,3,2,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
3540,4,3,3,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0
9940,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
690,4,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
2040,5,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
22540,3,2,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1430,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
36000,4,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
810,5,3,2,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
4620,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
37750,2,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
8550,4,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
5980,3,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
30750,3,2,2,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
7340,4,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
600,3,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
24710,4,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1450,5,2,2,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1310,5,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1830,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
2850,5,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2770,3,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
630,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2530,3,2,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1510,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
860,4,3,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
7420,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
590,5,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
590,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
5710,3,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1940,5,4,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
2100,3,2,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
8840,2,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1690,5,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
4110,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
5710,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
10820,2,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
18410,4,2,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
6130,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
35810,3,2,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0
2170,4,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1210,3,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0
1690,2,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
3300,5,3,2,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
3250,3,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0
1690,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1290,3,2,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
720,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
710,3,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
2620,3,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1
5290,3,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
850,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
5110,5,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
4940,4,3,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
7440,4,2,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0
17160,5,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
6580,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
760,2,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
720,4,3,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
600,2,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
8020,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
870,2,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
8500,4,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
11290,5,3,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
830,4,2,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
24140,4,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
2890,5,2,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
5040,2,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
610,5,2,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0
8800,5,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
3510,3,2,2,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
23130,3,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
39310,5,2,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
3970,2,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
700,5,2,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
720,4,2,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
3330,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
13660,4,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
12140,3,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
700,3,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
610,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0
690,3,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
800,5,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
4940,3,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
2190,4,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1640,5,2,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0
1270,3,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0
21190,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
930,2,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1
23770,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
870,3,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
4320,5,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
820,2,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
980,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0
1770,3,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
4400,4,2,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1470,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1820,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
640,3,2,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
21380,5,2,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1730,4,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
690,5,3,3,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
1250,2,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
2430,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1420,2,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
810,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
3170,3,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
6400,4,3,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0
2810,2,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0
1100,2,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0
16270,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
5550,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
4510,5,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
790,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1580,2,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
9330,4,2,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
3140,4,2,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
4670,5,4,3,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
7590,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1460,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
620,3,2,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
1000,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
750,5,3,3,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
29080,3,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0
5160,2,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
590,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
20150,5,2,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
730,3,2,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
610,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
18980,3,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
2090,3,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
3060,2,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
16490,3,2,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
930,3,2,2,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
34640,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
20940,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0
2450,4,3,3,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1710,4,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2210,5,3,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
980,5,3,2,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
1170,5,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
580,2,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
30090,4,3,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
36250,4,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
22510,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
5480,5,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1480,2,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2500,5,3,2,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
10340,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
660,5,2,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1390,5,3,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
24510,2,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
920,3,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
810,3,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
24380,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
670,5,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1670,4,3,3,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1640,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
21230,5,3,3,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
8920,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1360,3,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
3570,4,3,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1870,3,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
14190,4,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2660,4,2,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
6620,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
4880,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
670,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
730,3,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1180,3,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
830,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
640,3,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
710,2,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1260,3,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1060,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2260,5,2,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1200,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1470,2,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
690,5,4,3,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
6700,2,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1
7650,4,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
17230,4,3,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
790,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
11730,5,2,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
3140,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
8880,3,2,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2640,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1990,3,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
3070,5,2,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
2390,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
880,4,2,2,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
25800,5,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1
4640,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
10600,3,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0
22900,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
2220,2,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
920,5,3,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
